Matvare ID,Matvare,Spiselig del (%),Vann (g),Kilojoule (kJ),Kilokalorier (kcal),Fett (g),Mettede fettsyrer (g),C12:0 (laurinsyre) (g),C14:0 (myristinsyre) (g),C16:0 (palmitinsyre) (g),C18:0 (stearinsyre) (g),Transfettsyrer (g),Enumettede fettsyrer (g),C16:1 sum (palmitoleinsyre) (g),C18:1 sum (oljesyre) (g),Flerumettede fettsyrer (g),C18:2n-6 (linolsyre) (g),C18:3n-3 (alfalinolensyre) (g),C20:3n-3 (eikosatriensyre) (g),"C20:3n-6 (dihomo-gamma-linolensyre, DGLA) (g)",C20:4n-3 (eikosatetraensyre) (g),C20:4n-6 (arakidonsyre) (g),"C20:5n-3 (eikosapentaensyre, EPA) (g)","C22:5n-3 (dokosapentaensyre, DPA) (g)","C22:6n-3 (dokosaheksaensyre, DHA) (g)",Omega-3 (g),Omega-6 (g),Kolesterol (mg),Karbohydrat (g),Stivelse (g),Sukkerarter (g),"Sukker, tilsatt (g)","Sukker, fritt (g)",Kostfiber (g),Protein (g),Alkohol (g),Vitamin A (RAE) (µg-RE),Vitamin A (RE) (µg),Betakaroten (µg),Retinol (µg),Vitamin D (µg),Vitamin E (mg-ATE),Vitamin B1 (tiamin) (mg),Vitamin B2 (riboflavin) (mg),Vitamin B3 (niacin) (mg),Niacinekvivalenter (mg),Vitamin B6 (pyridoksin) (mg),Vitamin B9 (folat) (µg),Vitamin B12 (kobalamin) (µg),Vitamin C (askorbinsyre) (mg),Kalsium (Ca) (mg),Kalium (K) (mg),Natrium (Na) (mg),Salt (NaCl) (g),Fosfor (P) (mg),Magnesium (Mg) (mg),Jern (Fe) (mg),Kobber (Cu) (mg),Sink (Zn) (mg),Selen (Se) (µg),Jod (I) (µg)
Meieriprodukter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.212,"Kremost, urter",100.0,64.0,1146.0,278.0,27.0,17.1,0.8,2.7,7.6,2.8,0.8,6.5,0.6,5.5,0.6,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,66.0,2.7,0.0,2.7,0.0,0.0,0.0,6.0,0.0,257.0,270.0,159.0,244.0,0.0,0.7,0.03,0.19,0.0,1.4,0.03,15.0,0.3,0.0,96.0,120.0,400.0,1.0,120.0,9.0,0.1,0.01,0.7,8.0,26.0
01.036,"Kvarg, 1 % fett, Kesam",100.0,85.0,280.0,66.0,1.0,0.6,0.0,0.1,0.3,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.3,0.0,4.3,0.0,0.0,0.0,10.0,0.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,0.18,0.1,2.4,0.05,26.0,0.8,0.0,125.0,150.0,34.0,0.1,145.0,13.0,0.0,0.02,0.6,4.0,14.0
01.226,"Kvarg, 7 % fett, Kesam",100.0,82.0,450.0,108.0,7.1,4.5,0.2,0.7,2.0,0.7,0.2,1.7,0.2,1.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,4.0,2.5,0.0,0.0,7.0,0.0,32.0,36.0,42.0,29.0,0.0,0.2,0.0,0.2,0.1,1.7,0.0,26.0,0.8,0.0,133.0,140.0,34.0,0.1,150.0,12.0,0.0,0.02,0.6,3.0,16.0
01.274,"Lettmelk, 0,5 % fett, vitamin D, laktosefri",100.0,92.0,139.0,33.0,0.5,0.3,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,0.0,3.1,0.0,0.0,0.0,4.0,0.0,9.0,9.0,3.0,9.0,0.4,0.0,0.01,0.06,0.1,1.0,0.03,5.0,0.5,0.0,130.0,160.0,30.0,0.1,96.0,9.0,0.0,0.0,0.3,2.0,17.0
01.230,"Lettmelk, 0,5 % fett, vitamin D, Q-meieriene",100.0,91.0,158.0,37.0,0.5,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.0,4.5,0.0,0.0,0.0,3.7,0.0,7.0,7.0,6.0,6.0,0.4,0.0,0.05,0.14,0.1,1.0,0.04,5.0,0.5,0.0,140.0,180.0,40.0,0.1,105.0,13.0,0.0,0.01,0.4,1.0,16.0
01.192,"Lettmelk, 0,5 % fett, vitamin D, Tine",100.0,92.0,155.0,37.0,0.5,0.3,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.0,4.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.05,0.15,0.1,0.9,0.04,4.0,0.6,0.0,130.0,171.0,42.0,0.1,115.0,10.0,0.0,0.01,0.4,1.0,16.0
01.231,"Lettmelk, 0,5 % fett, vitamin D, uspesifisert",100.0,91.0,156.0,37.0,0.5,0.3,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.0,4.5,0.0,0.0,0.0,3.6,0.0,2.0,2.0,2.0,2.0,0.7,0.0,0.05,0.15,0.1,0.9,0.04,4.0,0.6,0.0,133.0,174.0,41.0,0.1,112.0,11.0,0.0,0.01,0.4,1.0,16.0
01.285,"Lettmelk, 0,7 % fett, økologisk",100.0,92.0,157.0,37.0,0.7,0.5,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.7,0.0,4.7,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.7,0.0,0.0,0.4,0.0,120.0,170.0,40.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,20.0
01.229,"Lettmelk, 1 % fett, uspesifisert",100.0,91.0,174.0,41.0,1.0,0.6,0.0,0.1,0.3,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,0.0,4.5,0.0,0.0,0.0,3.5,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.01,0.15,0.0,0.8,0.01,2.0,0.6,0.0,132.0,173.0,40.0,0.1,113.0,3.0,0.0,0.0,0.1,1.0,16.0
01.215,"Lettmelk, 1,0 % fett, laktosefri",100.0,92.0,158.0,37.0,1.0,0.6,0.0,0.1,0.3,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.1,0.0,3.1,0.0,0.0,0.0,4.0,0.0,16.0,17.0,6.0,16.0,0.0,0.0,0.02,0.06,0.1,1.0,0.03,5.0,0.5,0.0,120.0,150.0,30.0,0.1,92.0,9.0,0.0,0.0,0.3,2.0,17.0
01.118,"Lettmelk, 1,0 % fett, laktoseredusert",100.0,91.0,182.0,43.0,1.0,0.6,0.0,0.1,0.3,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,0.0,4.5,0.0,0.0,0.0,4.0,0.0,15.0,16.0,6.0,15.0,0.4,0.0,0.05,0.15,0.1,1.0,0.04,5.0,0.5,0.0,130.0,171.0,40.0,0.1,115.0,10.0,0.0,0.01,0.4,1.0,16.0
01.228,"Lettmelk, 1,0 % fett, Q-meieriene",100.0,91.0,176.0,42.0,1.0,0.7,0.0,0.1,0.2,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,0.0,4.5,0.0,0.0,0.0,3.7,0.0,15.0,15.0,7.0,14.0,0.0,0.0,0.05,0.14,0.1,1.0,0.04,11.0,0.5,0.0,140.0,180.0,40.0,0.1,105.0,13.0,0.0,0.0,0.6,3.0,16.0
01.002,"Lettmelk, 1,0 % fett, Tine",100.0,91.0,173.0,41.0,1.0,0.6,0.0,0.1,0.3,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,0.0,4.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.8,0.0,0.0,0.6,0.0,130.0,171.0,40.0,0.1,115.0,0.0,0.0,0.0,0.0,0.0,16.0
01.119,"Lettmelk, 1,2 % fett, langtidsholdbar",100.0,90.0,189.0,45.0,1.2,0.8,0.0,0.1,0.3,0.1,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,0.0,4.5,0.0,0.0,0.0,4.0,0.0,16.0,16.0,7.0,15.0,0.0,0.0,0.05,0.15,0.1,1.0,0.04,5.0,0.5,0.0,130.0,171.0,40.0,0.1,115.0,10.0,0.0,0.01,0.4,1.0,16.0
01.268,"Lettmelk, 1,2 % fett, økologisk",100.0,91.0,175.0,42.0,1.2,0.8,0.0,0.1,0.3,0.1,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.7,0.0,4.7,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.7,0.0,0.0,0.4,0.0,120.0,170.0,40.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,20.0
01.227,"Lettmelk, kakaosmak, vitamin D",100.0,89.0,201.0,48.0,1.1,0.7,0.0,0.1,0.3,0.1,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.3,0.9,4.4,0.0,0.0,0.3,4.0,0.0,13.0,13.0,5.0,13.0,0.4,0.0,0.05,0.15,0.1,1.0,0.04,5.0,0.5,0.0,117.0,193.0,40.0,0.1,116.0,16.0,0.3,0.0,0.5,2.0,16.0
01.292,"Lettmelk, uspesifisert",100.0,91.0,166.0,39.0,0.8,0.5,0.0,0.1,0.2,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,0.0,4.5,0.0,0.0,0.0,3.6,0.0,3.0,2.0,2.0,2.0,0.3,0.0,0.03,0.15,0.1,0.9,0.02,3.0,0.6,0.0,133.0,173.0,41.0,0.1,112.0,6.0,0.0,0.0,0.2,1.0,16.0
01.088,"Lettrømme, 10 % fett",100.0,83.0,491.0,118.0,10.0,6.3,0.3,1.0,2.8,1.0,0.3,2.4,0.2,2.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.1,0.0,4.1,0.0,0.0,0.0,3.0,0.0,44.0,48.0,59.0,39.0,0.1,0.2,0.04,0.1,0.1,0.8,0.03,5.0,0.4,0.0,119.0,156.0,30.0,0.1,79.0,11.0,0.1,0.0,0.4,2.0,17.0
01.087,"Lettrømme, 18 % fett",100.0,75.0,780.0,189.0,18.0,11.4,0.5,1.8,5.1,1.9,0.5,4.3,0.4,3.7,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,44.0,3.7,0.0,3.7,0.0,0.0,0.0,3.0,0.0,259.0,267.0,106.0,250.0,0.1,0.4,0.04,0.15,0.1,0.8,0.03,5.0,0.4,0.0,105.0,138.0,30.0,0.1,71.0,9.0,0.0,0.0,0.3,2.0,16.0
01.286,"Lettrømme, 18 % fett, økologisk",100.0,75.0,780.0,189.0,18.0,12.0,0.7,2.1,5.2,1.7,0.5,3.8,0.4,3.1,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,49.0,3.7,0.0,3.7,0.0,0.0,0.0,3.0,0.0,258.0,266.0,97.0,250.0,0.1,0.4,0.04,0.15,0.1,0.8,0.03,5.0,0.4,0.0,105.0,138.0,30.0,0.1,71.0,9.0,0.0,0.0,0.3,2.0,16.0
01.204,"Magerost, smørbar, 10 % fett",100.0,72.0,676.0,162.0,10.0,6.0,0.3,0.9,2.4,0.9,0.3,2.7,0.1,1.8,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,53.0,55.0,24.0,51.0,0.1,0.2,0.07,0.23,0.1,4.3,0.06,7.0,0.4,0.0,552.0,96.0,1130.0,2.8,740.0,26.0,0.3,0.05,2.6,1.0,6.0
01.202,"Magerost, smørbar, 3 % fett",100.0,77.0,421.0,100.0,3.0,1.9,0.1,0.3,0.8,0.3,0.1,0.7,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,24.0,24.0,11.0,23.0,0.0,0.1,0.07,0.23,0.1,4.1,0.06,7.0,0.4,0.0,513.0,100.0,1000.0,2.5,741.0,25.0,0.3,0.05,2.6,1.0,6.0
01.064,"Magerost, smørbar, 7 % fett",100.0,76.0,547.0,131.0,6.5,4.2,0.2,0.6,1.7,0.7,0.2,1.5,0.1,1.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,53.0,55.0,24.0,51.0,0.0,0.2,0.07,0.23,0.1,4.3,0.06,7.0,0.4,0.0,510.0,96.0,860.0,2.2,740.0,26.0,0.3,0.05,2.6,1.0,6.0
01.300,"Manchego, ost",100.0,40.0,1622.0,391.0,30.4,18.9,0.0,0.1,0.2,0.1,1.5,9.0,0.4,0.1,0.8,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,88.0,0.5,0.0,0.5,0.0,0.0,0.0,28.8,0.0,,,,,0.3,0.6,0.04,0.3,,,0.2,21.0,1.5,0.0,765.0,100.0,670.0,1.7,520.0,36.0,0.6,,4.0,2.0,34.0
01.263,"Mascarpone, kremost",100.0,47.0,1797.0,436.0,44.5,29.5,1.6,4.8,12.7,5.0,1.8,11.7,0.6,9.7,1.9,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,123.0,4.3,0.0,4.3,0.0,0.0,0.0,4.6,0.0,394.0,411.0,214.0,376.0,0.3,1.1,0.04,0.22,0.1,1.2,0.04,11.0,0.6,0.0,161.0,137.0,70.0,0.2,116.0,11.0,0.0,0.0,0.7,2.0,14.0
01.175,"Matfløte, 18 % fett",100.0,75.0,780.0,189.0,18.0,11.4,0.5,1.8,5.1,1.9,0.5,4.3,0.4,3.7,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,44.0,3.7,0.0,3.7,0.0,0.0,0.0,3.0,0.0,260.0,268.0,106.0,251.0,0.1,0.4,0.04,0.15,0.1,0.8,0.03,5.0,0.4,0.0,104.0,133.0,30.0,0.1,71.0,9.0,0.0,0.0,0.3,2.0,14.0
01.291,"Melk, uspesifisert",100.0,91.0,181.0,43.0,1.2,0.8,0.0,0.1,0.3,0.1,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,0.0,4.5,0.0,0.0,0.0,3.5,0.0,3.0,3.0,2.0,3.0,0.2,0.0,0.03,0.15,0.1,0.9,0.02,3.0,0.6,0.0,132.0,173.0,40.0,0.1,113.0,8.0,0.0,0.01,0.3,1.0,16.0
01.079,"Milkshake, sjokoladesmak",100.0,83.0,314.0,74.0,1.5,1.0,0.1,0.1,0.4,0.2,0.0,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.1,0.1,11.0,4.8,4.8,0.2,4.0,0.0,19.0,19.0,9.0,18.0,0.0,0.0,0.08,0.19,0.1,1.0,0.17,5.0,0.5,0.0,134.0,241.0,170.0,0.4,106.0,16.0,0.3,0.01,0.5,1.0,17.0
01.297,"Mozzarella, i lake, importert",100.0,67.0,886.0,213.0,16.6,10.6,0.5,1.6,4.9,1.7,,4.1,0.3,3.6,0.7,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,52.0,0.4,0.0,0.4,0.0,0.0,0.0,15.6,0.0,166.0,168.0,33.0,163.0,0.0,0.4,0.01,0.19,0.0,3.6,0.0,8.0,1.1,0.0,306.0,26.0,198.0,0.5,227.0,12.0,0.1,,2.4,0.0,19.0
01.138,"Mozzarella, lett, norsk",100.0,53.0,1112.0,266.0,16.0,10.1,1.8,0.5,4.1,1.7,0.5,3.9,0.4,3.3,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,39.0,0.6,0.0,0.6,0.0,0.0,0.0,30.0,0.0,152.0,159.0,94.0,144.0,0.0,0.4,0.09,0.36,0.5,7.5,0.04,49.0,2.8,0.0,940.0,89.0,400.0,1.0,690.0,38.0,0.3,0.05,5.3,12.0,35.0
01.066,"Mozzarella, norsk",100.0,49.0,1320.0,317.0,23.0,14.6,0.7,2.3,6.5,2.4,0.7,5.5,0.5,4.7,0.5,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,57.0,0.6,0.0,0.6,0.0,0.0,0.0,27.0,0.0,218.0,229.0,135.0,207.0,0.0,0.6,0.09,0.33,0.4,6.7,0.03,45.0,2.6,0.0,880.0,83.0,480.0,1.2,640.0,35.0,0.2,0.05,4.9,11.0,33.0
01.037,"Normanna, blåmuggost",100.0,51.0,1393.0,336.0,28.0,17.7,0.8,2.8,7.9,2.9,0.8,6.8,0.6,5.7,0.6,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,69.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,267.0,280.0,164.0,253.0,0.0,0.7,0.06,0.31,1.1,6.0,0.12,47.0,1.5,0.0,500.0,84.0,1000.0,2.5,360.0,21.0,0.1,0.02,2.8,10.0,42.0
01.039,"Norvegia, gulost",100.0,46.0,1458.0,351.0,27.0,17.1,0.8,2.7,7.6,2.8,0.8,6.5,0.6,5.5,0.6,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,66.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,107.0,107.0,0.0,107.0,0.0,0.5,0.08,0.31,0.4,6.7,0.03,42.0,2.4,0.0,820.0,77.0,480.0,1.2,590.0,33.0,0.2,0.04,4.6,11.0,31.0
01.247,"Norvegia, gulost, fyldig",100.0,45.0,1535.0,370.0,30.0,19.0,0.9,3.0,8.5,3.1,0.9,7.2,0.7,6.1,0.7,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,74.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,286.0,300.0,176.0,271.0,0.0,0.8,0.07,0.31,0.3,6.1,0.03,24.0,2.2,0.0,730.0,70.0,480.0,1.2,550.0,30.0,0.2,0.04,4.1,10.0,41.0
01.040,"Norvegia, gulost, lett",100.0,53.0,1119.0,268.0,16.0,10.1,0.5,1.6,4.5,1.7,0.5,3.9,0.4,3.3,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,39.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,161.0,167.0,77.0,155.0,0.0,0.4,0.24,0.26,1.9,9.1,0.04,42.0,2.4,0.0,930.0,73.0,470.0,1.2,680.0,38.0,0.2,0.04,5.2,10.0,17.0
01.245,"Norvegia, gulost, vellagret",100.0,45.0,1495.0,360.0,28.0,17.7,0.8,2.8,7.9,2.9,0.8,6.8,0.6,5.7,0.6,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,69.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,127.0,140.0,164.0,113.0,0.0,0.5,0.08,0.29,0.4,6.7,0.03,40.0,2.3,0.0,780.0,74.0,480.0,1.2,570.0,31.0,0.2,0.04,4.3,10.0,29.0
01.246,"Norvegia, gulost, økologisk",100.0,46.0,1458.0,351.0,27.0,17.9,1.0,3.1,7.8,2.5,0.8,5.7,0.6,4.7,0.6,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,74.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,257.0,270.0,159.0,244.0,0.0,0.7,0.08,0.3,0.4,6.7,0.03,41.0,2.4,0.0,800.0,76.0,480.0,1.2,580.0,32.0,0.2,0.04,4.4,10.0,30.0
01.042,"Norzola, blåmuggost",100.0,48.0,1584.0,383.0,35.0,22.2,1.1,3.5,9.9,3.6,1.0,8.4,0.8,7.1,0.8,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,86.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,333.0,350.0,206.0,316.0,0.0,0.9,0.06,0.31,1.1,5.1,0.12,47.0,1.5,0.0,500.0,84.0,1000.0,2.5,360.0,21.0,0.1,0.02,2.8,10.0,42.0
01.043,Nøkkelost,100.0,46.0,1458.0,351.0,27.0,17.1,0.8,2.7,7.6,2.8,0.8,6.5,0.6,5.5,0.6,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,66.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,257.0,270.0,159.0,244.0,0.0,0.7,0.08,0.3,0.4,6.7,0.03,40.0,2.4,0.0,800.0,76.0,600.0,1.5,580.0,32.0,0.2,0.04,4.4,10.0,30.0
01.142,"Nøkkelost, lett",100.0,52.0,1136.0,272.0,16.0,10.1,0.5,1.6,4.5,1.7,0.5,3.9,0.4,3.3,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,39.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,152.0,159.0,94.0,144.0,0.0,0.4,0.09,0.35,0.5,8.0,0.04,48.0,2.8,0.0,940.0,88.0,560.0,1.4,680.0,38.0,0.2,0.05,5.2,12.0,35.0
01.301,"Paneer, ost",100.0,50.0,1348.0,325.0,24.5,15.4,0.7,2.3,6.1,2.8,1.3,6.2,0.3,5.3,0.5,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,251.0,253.0,34.0,248.0,,0.4,,0.2,0.1,6.2,,25.0,,0.0,537.0,69.0,19.0,0.0,383.0,23.0,0.0,0.0,3.2,,
01.200,"Parmesan, ost",100.0,33.0,1729.0,416.0,29.7,19.3,1.0,3.1,8.2,3.3,1.1,7.7,0.4,6.3,1.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,93.0,0.9,0.0,0.9,0.0,0.0,0.0,36.2,0.0,390.0,409.0,233.0,371.0,0.3,0.8,0.03,0.32,0.1,8.5,0.11,12.0,3.3,0.0,1025.0,152.0,660.0,1.7,680.0,41.0,0.8,0.84,5.1,12.0,72.0
01.219,"Pizzaost, revet",100.0,50.0,1255.0,301.0,20.0,12.7,0.6,2.0,5.7,2.1,0.6,4.8,0.5,4.1,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,49.0,0.3,0.0,0.3,0.0,0.0,0.0,30.0,0.0,277.0,289.0,148.0,265.0,0.0,0.6,0.08,0.38,0.5,7.5,0.03,35.0,2.5,0.0,900.0,82.0,440.0,1.1,650.0,36.0,0.2,0.05,4.9,12.0,45.0
01.046,"Port Salut, kittmodnet ost",100.0,51.0,1333.0,321.0,25.0,15.8,0.8,2.5,7.1,2.6,0.7,6.0,0.6,5.1,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,62.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,238.0,250.0,147.0,226.0,0.0,0.7,0.07,0.33,0.4,6.0,0.04,65.0,3.4,0.0,720.0,74.0,600.0,1.5,520.0,30.0,0.2,0.04,4.0,10.0,42.0
01.059,Prim,100.0,43.0,1129.0,268.0,8.0,5.1,0.2,0.8,2.3,0.8,0.2,1.9,0.2,1.6,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,42.0,0.0,42.0,9.0,9.0,0.0,7.0,0.0,74.0,77.0,45.0,70.0,0.0,0.2,0.22,1.12,0.0,1.6,0.17,32.0,1.0,0.0,363.0,1233.0,320.0,0.8,430.0,67.0,0.1,0.01,0.2,6.0,68.0
01.060,"Prim, lett",100.0,44.0,1032.0,244.0,4.0,2.5,0.1,0.4,1.1,0.4,0.1,1.0,0.1,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,0.0,45.0,9.0,9.0,0.0,7.0,0.0,38.0,40.0,24.0,36.0,0.0,0.1,0.22,0.88,0.0,1.6,0.0,53.0,1.0,0.0,341.0,1273.0,300.0,0.8,399.0,71.0,0.1,0.0,0.1,6.0,68.0
01.220,"Prim, med jern, Sprett",100.0,42.0,1146.0,272.0,8.0,5.1,0.2,0.8,2.3,0.8,0.2,1.9,0.2,1.6,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,43.0,0.0,43.0,9.0,9.0,0.0,7.0,0.0,76.0,79.0,47.0,72.0,0.0,0.2,0.22,0.87,0.0,1.6,0.0,52.0,1.0,0.0,343.0,1256.0,300.0,0.8,398.0,70.0,10.0,0.0,0.1,6.0,68.0
01.250,"Pultost, Hedemark",100.0,59.0,717.0,169.0,1.0,0.6,0.0,0.1,0.3,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10.0,10.0,6.0,9.0,0.0,0.0,0.06,0.89,2.9,12.2,0.1,26.0,0.9,0.0,180.0,117.0,900.0,2.3,630.0,16.0,0.3,0.1,3.4,24.0,42.0
01.047,"Pultost, Løiten",100.0,69.0,536.0,126.0,0.7,0.4,0.0,0.1,0.2,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,10.0,6.0,9.0,0.0,0.0,0.04,0.57,1.9,8.9,0.06,17.0,0.6,0.0,110.0,75.0,800.0,2.0,400.0,10.0,0.2,0.07,2.2,15.0,26.0
01.267,"Raclette, ost",100.0,46.0,1481.0,357.0,27.9,16.7,0.9,2.6,6.9,2.8,,6.5,0.3,5.3,1.3,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,84.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,263.0,271.0,100.0,255.0,0.2,0.7,0.01,0.22,0.2,6.4,0.06,49.0,1.4,0.0,671.0,70.0,728.0,1.8,492.0,27.0,0.1,0.06,3.9,8.0,27.0
